total_packets_a2b_sum,total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_sum,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_sum,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_sum,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_sum,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_sum,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_sum,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_sum,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_sum,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_sum,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_sum,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_sum,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_sum,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_sum,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_sum,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_sum,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_sum,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_sum,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_sum,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_sum,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_sum,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_sum,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_sum,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_sum,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_sum,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_sum,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_sum,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_sum,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_sum,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_sum,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_sum,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_sum,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_sum,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_sum,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_sum,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_sum,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_sum,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_sum,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_sum,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_sum,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_sum,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_sum,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_sum,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_sum,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_sum,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_sum,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_sum,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_sum,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_sum,delta_mean,delta_max,delta_min,SYN_pkts_sent_a2b_sum,SYN_pkts_sent_a2b_mean,SYN_pkts_sent_a2b_max,SYN_pkts_sent_a2b_min,FIN_pkts_sent_a2b_sum,FIN_pkts_sent_a2b_mean,FIN_pkts_sent_a2b_max,FIN_pkts_sent_a2b_min,SYN_pkts_sent_b2a_sum,SYN_pkts_sent_b2a_mean,SYN_pkts_sent_b2a_max,SYN_pkts_sent_b2a_min,FIN_pkts_sent_b2a_sum,FIN_pkts_sent_b2a_mean,FIN_pkts_sent_b2a_max,FIN_pkts_sent_b2a_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
43,7.16666666667,28,2,30,5.0,29,0,30,5.0,28,0,30,5.0,29,0,28,4.66666666667,27,0,0,0.0,0,0,6,1.0,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,470,78.3333333333,286,0,41992,6998.66666667,41992,0,2,0.333333333333,1,0,29,4.83333333333,29,0,470,78.3333333333,286,0,41992,6998.66666667,41992,0,8,1.33333333333,2,0,0,0.0,0,0,8,1.33333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.166666666667,1,0,2,0.333333333333,1,0,0,0.0,0,0,6,1.0,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1216.66666667,1460,0,1410,235.0,1410,0,312114,52019.0,65535,6166,28095,4682.5,27960,0,470,78.3333333333,286,0,0,0.0,0,0,2,0.333333333333,1,0,2,0.333333333333,1,0,0.0,0.0,0.0,0.0,1.182,0.197,1.182,0.0,8065.9,1344.31666667,2488.8,703.7,1963.1,981.55,1195.7,767.4,149,24.8333333333,78,0,11473,1912.16666667,11473,0,5.97931194305,0.996551990509,0.996551990509,0.996551990509,12,2.0,2,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5.0,1.33333333333,286,1448,87616,27960,0,0,6166,0
24,4.0,5,3,6,1.0,2,0,11,1.83333333333,3,0,6,1.0,2,0,6,1.0,2,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,703,117.166666667,184,0,0,0.0,0,0,5,0.833333333333,1,0,0,0.0,0,0,703,117.166666667,184,0,0,0.0,0,0,7,1.16666666667,2,1,1,0.166666666667,1,0,7,1.16666666667,2,1,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5,0.833333333333,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,7250,1208.33333333,1460,0,293336,48889.3333333,65535,43808,135348,22558.0,27960,0,703,117.166666667,184,0,0,0.0,0,0,5,0.833333333333,1,0,5,0.833333333333,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11104.6,1850.76666667,2000.0,1798.5,5287.6,1057.52,1068.6,1047.5,234,39.0,63,0,0,0.0,0,0,20.708717823,3.4514529705,3.4514529705,3.4514529705,12,2.0,2,2,0,0.0,0,0,12,2.0,2,2,0,0.0,0,0,6.0,6.66666666667,184,0,87616,27960,0,0,65535,0
34,4.85714285714,9,3,15,2.14285714286,7,1,20,2.85714285714,7,1,15,2.14285714286,7,1,12,1.71428571429,5,0,2,0.285714285714,1,0,3,0.428571428571,2,0,1,0.142857142857,1,0,3,0.428571428571,2,0,1,0.142857142857,1,0,2,0.285714285714,1,0,1,0.142857142857,1,0,857,122.428571429,310,0,3495,499.285714286,3495,0,5,0.714285714286,2,0,3,0.428571428571,3,0,857,122.428571429,310,0,3495,499.285714286,3495,0,10,1.42857142857,2,1,4,0.571428571429,2,0,10,1.42857142857,2,1,4,0.571428571429,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5,0.714285714286,2,0,1,0.142857142857,1,0,3,0.428571428571,2,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1251.42857143,1460,0,8710,1244.28571429,1460,0,278913,39844.7142857,91218,365,142498,20356.8571429,29184,1546,731,104.428571429,286,0,3495,499.285714286,3495,0,4,0.571428571429,1,0,4,0.571428571429,1,0,1.769,0.252714285714,1.769,0.0,0.007,0.001,0.007,0.0,11446.1,1635.15714286,3858.3,1005.7,8071.0,1153.0,4513.7,350.4,425,60.7142857143,172,0,806,115.142857143,806,0,7.16174268723,1.02310609818,1.02310609818,1.02310609818,14,2.0,2,2,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,5.14285714286,6.0,286,1398,96000,29184,0,0,365,1546
89,14.8333333333,49,7,81,13.5,49,5,83,13.8333333333,48,6,81,13.5,49,5,69,11.5,46,4,11,1.83333333333,3,1,16,2.66666666667,15,0,1,0.166666666667,1,0,2,0.333333333333,1,0,1,0.166666666667,1,0,2,0.333333333333,1,0,1,0.166666666667,1,0,2074,345.666666667,733,263,76638,12773.0,61056,2702,13,2.16666666667,3,1,63,10.5,45,3,2206,367.666666667,733,263,79281,13213.5,62504,2702,1,0.166666666667,1,0,2,0.333333333333,1,0,132,22.0,132,0,2643,440.5,1448,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.166666666667,1,0,13,2.16666666667,3,1,27,4.5,15,2,16,2.66666666667,15,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8710,1451.66666667,1460,1410,594326,99054.3333333,135950,90888,154905,25817.5,30873,4664,989,164.833333333,286,129,20084,3347.33333333,6017,2643,6,1.0,1,1,6,1.0,1,1,1.442,0.240333333333,0.589,0.0,3.374,0.562333333333,0.802,0.116,3373.0,562.166666667,660.0,473.9,3388.1,564.683333333,655.7,539.8,1530,255.0,480,189,56772,9462.0,45050,1943,5.86131763458,0.97688627243,0.97688627243,0.97688627243,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,7.0,423,1448,169792,31488,126,59,87616,4664
84,12.0,44,2,72,10.2857142857,43,1,78,11.1428571429,43,2,71,10.1428571429,43,0,64,9.14285714286,42,0,7,1.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2360,337.142857143,733,263,74947,10706.7142857,59366,0,13,1.85714285714,3,1,58,8.28571428571,41,0,2360,337.142857143,733,263,74947,10706.7142857,59366,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,13,1.85714285714,3,1,13,1.85714285714,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1251.42857143,1460,0,8710,1244.28571429,1460,0,610272,87181.7142857,145610,6166,173348,24764.0,30208,0,1275,182.142857143,286,129,14319,2045.57142857,3494,0,7,1.0,1,1,7,1.0,1,1,0.668,0.0954285714286,0.207,0.0,0.866,0.123714285714,0.24,0.0,1583.1,226.157142857,418.4,6.5,1890.1,270.014285714,444.6,0.0,16409,2344.14285714,10371,510,394911,56415.8571429,358653,0,3.64802742004,0.521146774292,0.521146774292,0.521146774292,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,5.14285714286,6.85714285714,423,1448,206336,30208,126,0,6166,0
87,14.5,49,7,77,12.8333333333,48,5,81,13.5,48,6,77,12.8333333333,48,5,68,11.3333333333,46,4,9,1.5,2,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2074,345.666666667,733,263,76636,12772.6666667,61056,2702,12,2.0,3,1,61,10.1666666667,44,3,2074,345.666666667,733,263,76636,12772.6666667,61056,2702,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,12,2.0,3,1,33,5.5,22,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8710,1451.66666667,1460,1410,609228,101538.0,150732,91008,147957,24659.5,29476,4664,989,164.833333333,286,129,9805,1634.16666667,2643,225,6,1.0,1,1,6,1.0,1,1,2.837,0.472833333333,1.126,0.0,3.375,0.5625,1.085,0.398,8098.9,1349.81666667,1609.2,405.8,8483.6,1413.93333333,1707.6,344.3,1277,212.833333333,394,170,52167,8694.5,42603,1746,11.7195668221,1.95326113701,1.95326113701,1.95326113701,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,7.0,423,1448,210304,30208,126,59,87616,4664
51,8.5,15,2,37,6.16666666667,13,1,43,7.16666666667,14,2,36,6.0,13,0,27,4.5,8,0,9,1.5,5,0,5,0.833333333333,2,0,0,0.0,0,0,5,0.833333333333,2,0,0,0.0,0,0,4,0.666666666667,1,0,0,0.0,0,0,2074,345.666666667,733,263,15580,2596.66666667,4772,0,15,2.5,6,1,19,3.16666666667,7,0,2452,408.666666667,1111,263,16859,2809.83333333,6051,0,6,1.0,3,0,5,0.833333333333,2,0,381,63.5,378,0,1282,213.666666667,1279,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,15,2.5,6,1,13,2.16666666667,5,0,5,0.833333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1216.66666667,1460,0,7250,1208.33333333,1460,0,464359,77393.1666667,95616,6166,150016,25002.6666667,30720,0,989,164.833333333,286,129,14065,2344.16666667,3493,0,6,1.0,1,1,6,1.0,1,1,3.713,0.618833333333,2.654,0.0,4.982,0.830333333333,3.213,0.0,4315.2,719.2,2451.0,0.1,4474.3,745.716666667,2615.0,0.0,11239,1873.16666667,9976,223,12100,2016.66666667,2733,0,5.93120956421,0.988534927368,0.988534927368,0.988534927368,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,5.0,6.66666666667,423,1448,101632,31488,126,0,6166,0
97,13.8571428571,46,3,84,12.0,45,2,91,13.0,46,3,84,12.0,45,2,68,9.71428571429,43,0,15,2.14285714286,5,1,37,5.28571428571,34,0,4,0.571428571429,2,0,4,0.571428571429,2,0,4,0.571428571429,2,0,5,0.714285714286,3,0,2,0.285714285714,1,0,3684,526.285714286,1873,0,75224,10746.2857143,59366,0,20,2.85714285714,6,0,63,9.0,43,0,4634,662.0,1873,0,76581,10940.1428571,60207,0,8,1.14285714286,3,0,4,0.571428571429,2,0,953,136.142857143,572,0,1358,194.0,841,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.285714285714,2,0,19,2.71428571429,6,0,17,2.42857142857,5,0,37,5.28571428571,34,0,4,0.571428571429,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1042.85714286,1460,0,7250,1035.71428571,1460,0,463656,66236.5714286,95414,70,148420,21202.8571429,32146,122,989,141.285714286,286,0,10481,1497.28571429,3494,0,6,0.857142857143,1,0,6,0.857142857143,1,0,3.493,0.499,2.725,0.0,4.103,0.586142857143,2.957,0.0,5407.6,772.514285714,2337.8,273.3,5579.5,797.071428571,2678.5,285.6,3713,530.428571429,2034,0,97939,13991.2857143,82469,0,6.44456505775,0.920652151108,0.920652151108,0.920652151108,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,4.28571428571,5.71428571429,1448,1448,101632,35328,0,0,70,122
84,14.0,49,5,79,13.1666666667,48,5,77,12.8333333333,47,4,79,13.1666666667,48,5,65,10.8333333333,45,3,8,1.33333333333,2,1,1,0.166666666667,1,0,1,0.166666666667,1,0,1,0.166666666667,1,0,1,0.166666666667,1,0,1,0.166666666667,1,0,1,0.166666666667,1,0,1525,254.166666667,286,184,75358,12559.6666667,61056,2702,11,1.83333333333,3,1,64,10.6666666667,44,3,1659,276.5,397,184,81445,13574.1666667,61056,2702,2,0.333333333333,1,0,5,0.833333333333,4,0,135,22.5,134,0,6087,1014.5,4892,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,11,1.83333333333,3,1,14,2.33333333333,3,2,1,0.166666666667,1,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8710,1451.66666667,1460,1410,603918,100653.0,149464,89728,152221,25370.1666667,30873,4664,989,164.833333333,286,129,9511,1585.16666667,3494,225,6,1.0,1,1,6,1.0,1,1,0.851,0.141833333333,0.363,0.0,2.662,0.443666666667,1.377,0.123,5633.2,938.866666667,2496.1,135.4,5497.8,916.3,2399.7,229.3,2323,387.166666667,614,73,83974,13995.6666667,62565,1381,2.60140228271,0.433567047119,0.433567047119,0.433567047119,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,7.0,286,1448,210304,31488,129,15,87616,4664
95,11.875,43,2,81,10.125,42,2,89,11.125,43,2,79,9.875,42,0,71,8.875,42,0,7,0.875,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,3263,407.875,1158,31,80276,10034.5,59366,0,17,2.125,4,1,66,8.25,42,0,3263,407.875,1158,31,80276,10034.5,59366,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,17,2.125,4,1,18,2.25,5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1095.0,1460,0,8710,1088.75,1460,0,560100,70012.5,95517,1550,169762,21220.25,30720,0,1248,156.0,286,31,11929,1491.125,3494,0,8,1.0,1,1,8,1.0,1,1,3.3,0.4125,2.4,0.0,3.451,0.431375,2.373,0.0,21231.5,2653.9375,3505.8,0.0,21452.3,2681.5375,3509.0,7.2,4756,594.5,1356,419,188106,23513.25,159168,0,20.4247589111,2.55309486389,2.55309486389,2.55309486389,8,1.0,1,1,0,0.0,0,0,8,1.0,1,1,0,0.0,0,0,4.5,6.0,423,1448,101632,31488,31,0,1550,0
17,2.83333333333,4,1,15,2.5,7,1,3,0.5,2,0,15,2.5,7,1,1,0.166666666667,1,0,2,0.333333333333,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,184,30.6666666667,184,0,3495,582.5,3495,0,1,0.166666666667,1,0,3,0.5,3,0,184,30.6666666667,184,0,3495,582.5,3495,0,9,1.5,2,0,5,0.833333333333,2,0,9,1.5,2,0,5,0.833333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.166666666667,1,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1216.66666667,1460,0,7250,1208.33333333,1460,0,349874,58312.3333333,87616,118,117329,19554.8333333,29184,3224,184,30.6666666667,184,0,3495,582.5,3495,0,1,0.166666666667,1,0,1,0.166666666667,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11472.0,1912.0,4704.7,1084.6,6620.2,1103.36666667,4704.0,0.0,44,7.33333333333,44,0,829,138.166666667,829,0,5.71282052994,0.95213675499,0.95213675499,0.95213675499,18,3.0,3,3,0,0.0,0,0,12,2.0,2,2,0,0.0,0,0,5.0,5.66666666667,184,1398,87616,29184,0,0,118,3224
76,12.6666666667,38,7,69,11.5,41,5,71,11.8333333333,38,6,69,11.5,41,5,59,9.83333333333,37,4,6,1.0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2074,345.666666667,733,263,74947,12491.1666667,59366,2702,12,2.0,3,1,58,9.66666666667,41,3,2074,345.666666667,733,263,74947,12491.1666667,59366,2702,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,12,2.0,3,1,12,2.0,3,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1216.66666667,1460,0,7250,1208.33333333,1460,0,464518,77419.6666667,94464,6022,150182,25030.3333333,30720,130,989,164.833333333,286,129,11676,1946.0,3494,0,6,1.0,1,1,6,1.0,1,1,6.159,1.0265,1.846,0.0,7.298,1.21633333333,2.111,0.733,7967.7,1327.95,2381.9,1094.3,8460.9,1410.15,2383.0,1168.1,795,132.5,214,91,49623,8270.5,44453,931,17.3594884872,2.89324808121,2.89324808121,2.89324808121,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,5.0,6.66666666667,423,1448,101632,31488,126,59,5487,130
87,14.5,40,7,109,18.1666666667,69,6,79,13.1666666667,40,6,109,18.1666666667,69,6,66,11.0,39,4,8,1.33333333333,3,0,40,6.66666666667,35,0,0,0.0,0,0,5,0.833333333333,2,0,0,0.0,0,0,5,0.833333333333,1,0,0,0.0,0,0,2074,345.666666667,733,263,74948,12491.3333333,59366,2702,13,2.16666666667,4,1,93,15.5,69,3,2497,416.166666667,1156,263,123677,20612.8333333,99910,2702,4,0.666666666667,1,0,38,6.33333333333,28,0,426,71.0,423,0,48732,8122.0,40544,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,13,2.16666666667,4,1,15,2.5,5,1,40,6.66666666667,35,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1216.66666667,1460,0,7250,1208.33333333,1460,0,463857,77309.5,94749,6166,147911,24651.8333333,30720,135,989,164.833333333,286,129,7190,1198.33333333,1448,0,6,1.0,1,1,6,1.0,1,1,4.59,0.765,3.127,0.0,7.616,1.26933333333,3.235,0.263,6153.2,1025.53333333,2397.6,318.6,3959.4,659.9,1372.0,344.3,1356,226.0,296,85,29853,4975.5,17621,1382,5.51363897324,0.918939828873,0.918939828873,0.918939828873,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,5.0,6.66666666667,423,1448,101632,31488,126,59,6166,135
82,11.7142857143,44,3,71,10.1428571429,44,1,76,10.8571428571,43,3,66,9.42857142857,44,0,59,8.42857142857,42,0,7,1.0,2,0,1,0.142857142857,1,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,1627,232.428571429,286,0,70174,10024.8571429,59366,0,13,1.85714285714,4,0,53,7.57142857143,41,0,2485,355.0,1144,0,70174,10024.8571429,59366,0,3,0.428571428571,2,0,1,0.142857142857,1,0,3,0.428571428571,2,0,1,0.142857142857,1,0,3,0.428571428571,3,0,0,0.0,0,0,858,122.571428571,858,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,13,1.85714285714,4,0,10,1.42857142857,2,0,1,0.142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1042.85714286,1460,0,7300,1042.85714286,1460,0,512764,73252.0,145610,383,149884,21412.0,30720,0,1949,278.428571429,1144,0,22662,3237.42857143,14480,0,9,1.28571428571,4,0,9,1.28571428571,4,0,3.39,0.484285714286,2.376,0.0,1.149,0.164142857143,0.292,0.0,5019.9,717.128571429,2375.3,234.1,3919.9,559.985714286,2177.5,190.0,1815,259.285714286,428,0,101986,14569.4285714,88898,0,1.1809899807,0.168712854385,0.168712854385,0.168712854385,7,1.0,1,1,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,4.28571428571,5.71428571429,286,1448,206336,31488,0,0,383,0
