total_packets_a2b_sum,total_packets_a2b_mean,total_packets_a2b_max,total_packets_a2b_min,total_packets_b2a_sum,total_packets_b2a_mean,total_packets_b2a_max,total_packets_b2a_min,ack_pkts_sent_a2b_sum,ack_pkts_sent_a2b_mean,ack_pkts_sent_a2b_max,ack_pkts_sent_a2b_min,ack_pkts_sent_b2a_sum,ack_pkts_sent_b2a_mean,ack_pkts_sent_b2a_max,ack_pkts_sent_b2a_min,pure_acks_sent_a2b_sum,pure_acks_sent_a2b_mean,pure_acks_sent_a2b_max,pure_acks_sent_a2b_min,pure_acks_sent_b2a_sum,pure_acks_sent_b2a_mean,pure_acks_sent_b2a_max,pure_acks_sent_b2a_min,sack_pkts_sent_a2b_sum,sack_pkts_sent_a2b_mean,sack_pkts_sent_a2b_max,sack_pkts_sent_a2b_min,sack_pkts_sent_b2a_sum,sack_pkts_sent_b2a_mean,sack_pkts_sent_b2a_max,sack_pkts_sent_b2a_min,dsack_pkts_sent_a2b_sum,dsack_pkts_sent_a2b_mean,dsack_pkts_sent_a2b_max,dsack_pkts_sent_a2b_min,dsack_pkts_sent_b2a_sum,dsack_pkts_sent_b2a_mean,dsack_pkts_sent_b2a_max,dsack_pkts_sent_b2a_min,max_sack_blks/ack_a2b_sum,max_sack_blks/ack_a2b_mean,max_sack_blks/ack_a2b_max,max_sack_blks/ack_a2b_min,max_sack_blks/ack_b2a_sum,max_sack_blks/ack_b2a_mean,max_sack_blks/ack_b2a_max,max_sack_blks/ack_b2a_min,unique_bytes_sent_a2b_sum,unique_bytes_sent_a2b_mean,unique_bytes_sent_a2b_max,unique_bytes_sent_a2b_min,unique_bytes_sent_b2a_sum,unique_bytes_sent_b2a_mean,unique_bytes_sent_b2a_max,unique_bytes_sent_b2a_min,actual_data_pkts_a2b_sum,actual_data_pkts_a2b_mean,actual_data_pkts_a2b_max,actual_data_pkts_a2b_min,actual_data_pkts_b2a_sum,actual_data_pkts_b2a_mean,actual_data_pkts_b2a_max,actual_data_pkts_b2a_min,actual_data_bytes_a2b_sum,actual_data_bytes_a2b_mean,actual_data_bytes_a2b_max,actual_data_bytes_a2b_min,actual_data_bytes_b2a_sum,actual_data_bytes_b2a_mean,actual_data_bytes_b2a_max,actual_data_bytes_b2a_min,rexmt_data_pkts_a2b_sum,rexmt_data_pkts_a2b_mean,rexmt_data_pkts_a2b_max,rexmt_data_pkts_a2b_min,rexmt_data_pkts_b2a_sum,rexmt_data_pkts_b2a_mean,rexmt_data_pkts_b2a_max,rexmt_data_pkts_b2a_min,rexmt_data_bytes_a2b_sum,rexmt_data_bytes_a2b_mean,rexmt_data_bytes_a2b_max,rexmt_data_bytes_a2b_min,rexmt_data_bytes_b2a_sum,rexmt_data_bytes_b2a_mean,rexmt_data_bytes_b2a_max,rexmt_data_bytes_b2a_min,zwnd_probe_pkts_a2b_sum,zwnd_probe_pkts_a2b_mean,zwnd_probe_pkts_a2b_max,zwnd_probe_pkts_a2b_min,zwnd_probe_pkts_b2a_sum,zwnd_probe_pkts_b2a_mean,zwnd_probe_pkts_b2a_max,zwnd_probe_pkts_b2a_min,zwnd_probe_bytes_a2b_sum,zwnd_probe_bytes_a2b_mean,zwnd_probe_bytes_a2b_max,zwnd_probe_bytes_a2b_min,zwnd_probe_bytes_b2a_sum,zwnd_probe_bytes_b2a_mean,zwnd_probe_bytes_b2a_max,zwnd_probe_bytes_b2a_min,outoforder_pkts_a2b_sum,outoforder_pkts_a2b_mean,outoforder_pkts_a2b_max,outoforder_pkts_a2b_min,outoforder_pkts_b2a_sum,outoforder_pkts_b2a_mean,outoforder_pkts_b2a_max,outoforder_pkts_b2a_min,pushed_data_pkts_a2b_sum,pushed_data_pkts_a2b_mean,pushed_data_pkts_a2b_max,pushed_data_pkts_a2b_min,pushed_data_pkts_b2a_sum,pushed_data_pkts_b2a_mean,pushed_data_pkts_b2a_max,pushed_data_pkts_b2a_min,sacks_sent_a2b_sum,sacks_sent_a2b_mean,sacks_sent_a2b_max,sacks_sent_a2b_min,sacks_sent_b2a_sum,sacks_sent_b2a_mean,sacks_sent_b2a_max,sacks_sent_b2a_min,urgent_data_pkts_a2b_sum,urgent_data_pkts_a2b_mean,urgent_data_pkts_a2b_max,urgent_data_pkts_a2b_min,urgent_data_pkts_b2a_sum,urgent_data_pkts_b2a_mean,urgent_data_pkts_b2a_max,urgent_data_pkts_b2a_min,urgent_data_bytes_a2b_sum,urgent_data_bytes_a2b_mean,urgent_data_bytes_a2b_max,urgent_data_bytes_a2b_min,urgent_data_bytes_b2a_sum,urgent_data_bytes_b2a_mean,urgent_data_bytes_b2a_max,urgent_data_bytes_b2a_min,mss_requested_a2b_sum,mss_requested_a2b_mean,mss_requested_a2b_max,mss_requested_a2b_min,mss_requested_b2a_sum,mss_requested_b2a_mean,mss_requested_b2a_max,mss_requested_b2a_min,avg_win_adv_a2b_sum,avg_win_adv_a2b_mean,avg_win_adv_a2b_max,avg_win_adv_a2b_min,avg_win_adv_b2a_sum,avg_win_adv_b2a_mean,avg_win_adv_b2a_max,avg_win_adv_b2a_min,initial_window_bytes_a2b_sum,initial_window_bytes_a2b_mean,initial_window_bytes_a2b_max,initial_window_bytes_a2b_min,initial_window_bytes_b2a_sum,initial_window_bytes_b2a_mean,initial_window_bytes_b2a_max,initial_window_bytes_b2a_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,initial_window_pkts_a2b_sum,initial_window_pkts_a2b_mean,initial_window_pkts_a2b_max,initial_window_pkts_a2b_min,data_xmit_time_a2b_sum,data_xmit_time_a2b_mean,data_xmit_time_a2b_max,data_xmit_time_a2b_min,data_xmit_time_b2a_sum,data_xmit_time_b2a_mean,data_xmit_time_b2a_max,data_xmit_time_b2a_min,idletime_max_a2b_sum,idletime_max_a2b_mean,idletime_max_a2b_max,idletime_max_a2b_min,idletime_max_b2a_sum,idletime_max_b2a_mean,idletime_max_b2a_max,idletime_max_b2a_min,throughput_a2b_sum,throughput_a2b_mean,throughput_a2b_max,throughput_a2b_min,throughput_b2a_sum,throughput_b2a_mean,throughput_b2a_max,throughput_b2a_min,delta_sum,delta_mean,delta_max,delta_min,SYN_pkts_sent_a2b_sum,SYN_pkts_sent_a2b_mean,SYN_pkts_sent_a2b_max,SYN_pkts_sent_a2b_min,FIN_pkts_sent_a2b_sum,FIN_pkts_sent_a2b_mean,FIN_pkts_sent_a2b_max,FIN_pkts_sent_a2b_min,SYN_pkts_sent_b2a_sum,SYN_pkts_sent_b2a_mean,SYN_pkts_sent_b2a_max,SYN_pkts_sent_b2a_min,FIN_pkts_sent_b2a_sum,FIN_pkts_sent_b2a_mean,FIN_pkts_sent_b2a_max,FIN_pkts_sent_b2a_min,adv_wind_scale_a2b_mean,adv_wind_scale_b2a_mean,max_segm_size_a2b_max,max_segm_size_b2a_max,max_win_adv_a2b_max,max_win_adv_b2a_max,min_segm_size_a2b_min,min_segm_size_b2a_min,min_win_adv_a2b_min,min_win_adv_b2a_min
80,16.0,35,10,73,14.6,39,7,75,15.0,34,9,73,14.6,39,7,55,11.0,29,4,8,1.6,3,0,9,1.8,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.2,1,0,0,0.0,0,0,10087,2017.4,3160,665,60927,12185.4,42114,481,20,4.0,5,3,60,12.0,35,5,10087,2017.4,3160,665,60927,12185.4,42114,481,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.4,2,0,18,3.6,5,3,22,4.4,6,3,9,1.8,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,484301,96860.2,109376,87616,139808,27961.6,32841,15733,1295,259.0,517,183,5556,1111.2,1374,146,5,1.0,1,1,5,1.0,1,1,1.357,0.2714,0.558,0.16,1.398,0.2796,0.664,0.159,1632.3,326.46,938.1,118.5,1594.8,318.96,972.9,91.9,23735,4747.0,7825,2082,109204,21840.8,52466,1191,1.98837995529,0.397675991058,0.397675991058,0.397675991058,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,153600,35584,38,38,87616,15552
75,18.75,39,11,64,16.0,38,7,71,17.75,38,10,64,16.0,38,7,54,13.5,31,7,5,1.25,2,0,3,0.75,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.25,1,0,0,0.0,0,0,9293,2323.25,4974,665,60681,15170.25,42349,5885,17,4.25,7,3,55,13.75,35,6,9293,2323.25,4974,665,60681,15170.25,42349,5885,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.25,1,0,14,3.5,5,3,17,4.25,6,3,3,0.75,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5840,1460.0,1460,1460,5478,1369.5,1386,1320,409682,102420.5,121975,95046,111939,27984.75,37234,15733,778,194.5,207,183,12991,3247.75,5250,1288,4,1.0,1,1,4,1.0,1,1,1.157,0.28925,0.608,0.147,1.178,0.2945,0.72,0.13,1435.1,358.775,1052.1,97.9,1651.5,412.875,1095.2,138.8,19553,4888.25,6833,1930,107401,26850.25,50748,18450,1.2510433197,0.312760829926,0.312760829926,0.312760829926,4,1.0,1,1,0,0.0,0,0,4,1.0,1,1,0,0.0,0,0,6.0,7.25,1374,1374,167296,41088,53,38,87616,15552
103,20.6,44,13,91,18.2,42,10,98,19.6,43,12,91,18.2,42,10,74,14.8,38,7,13,2.6,4,1,34,6.8,25,0,4,0.8,2,0,10,2.0,4,0,4,0.8,2,0,5,1.0,2,0,2,0.4,1,0,9786,1957.2,2862,665,63959,12791.8,42120,3507,24,4.8,6,3,73,14.6,38,8,12786,2557.2,4885,917,71260,14252.0,46242,3576,4,0.8,2,0,11,2.2,4,0,3000,600.0,2748,0,7301,1460.2,4122,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,0.8,3,0,20,4.0,5,3,30,6.0,8,4,34,6.8,25,0,4,0.8,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,489678,97935.6,106814,93349,140650,28130.0,33280,15733,964,192.8,207,183,11101,2220.2,2943,1288,5,1.0,1,1,5,1.0,1,1,6.712,1.3424,2.964,0.174,9.231,1.8462,3.176,0.175,13604.5,2720.9,3480.7,2491.2,9538.6,1907.72,3518.4,976.1,12358,2471.6,5677,219,43637,8727.4,19801,2019,18.3729600906,3.67459201813,3.67459201813,3.67459201813,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,120576,35584,53,38,87616,15552
83,16.6,35,10,77,15.4,40,7,78,15.6,34,9,77,15.4,40,7,58,11.6,29,6,9,1.8,4,0,14,2.8,13,0,0,0.0,0,0,1,0.2,1,0,0,0.0,0,0,2,0.4,1,0,0,0.0,0,0,10029,2005.8,3105,665,63955,12791.0,42116,3507,20,4.0,5,3,63,12.6,35,6,10029,2005.8,3105,665,64150,12830.0,42116,3702,0,0.0,0,0,1,0.2,1,0,0,0.0,0,0,195,39.0,195,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.2,1,0,18,3.6,5,3,23,4.6,6,3,14,2.8,13,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,499493,99898.6,119064,93120,138656,27731.2,32758,15733,964,192.8,207,183,15197,3039.4,5384,1374,5,1.0,1,1,5,1.0,1,1,1.678,0.3356,0.612,0.111,1.992,0.3984,0.702,0.123,7605.5,1521.1,1940.1,1271.0,7722.3,1544.46,1975.4,1274.7,20230,4046.0,8039,2036,97311,19462.2,46081,8173,2.02830433846,0.405660867691,0.405660867691,0.405660867691,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,139840,35584,53,38,87616,15552
49,8.16666666667,11,5,40,6.66666666667,9,3,41,6.83333333333,10,3,40,6.66666666667,9,3,31,5.16666666667,7,2,6,1.0,2,0,10,1.66666666667,4,1,2,0.333333333333,2,0,7,1.16666666667,2,1,2,0.333333333333,2,0,6,1.0,1,1,1,0.166666666667,1,0,1402,233.666666667,328,183,22084,3680.66666667,5869,0,10,1.66666666667,4,1,25,4.16666666667,6,0,1806,301.0,732,183,26775,4462.5,7778,0,4,0.666666666667,2,0,9,1.5,2,1,406,67.6666666667,404,0,4694,782.333333333,2528,2,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.166666666667,1,0,10,1.66666666667,4,1,11,1.83333333333,3,0,10,1.66666666667,4,1,2,0.333333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8250,1375.0,1386,1320,510114,85019.0,93808,52569,163040,27173.3333333,30208,15552,1150,191.666666667,207,183,20710,3451.66666667,5250,0,6,1.0,1,1,6,1.0,1,1,5.571,0.9285,2.787,0.0,6.347,1.05783333333,2.626,0.0,15760.6,2626.76666667,2661.2,2597.5,10404.3,1734.05,2024.9,1436.7,451,75.1666666667,106,49,6880,1146.66666667,1821,0,20.8935484886,3.48225808144,3.48225808144,3.48225808144,12,2.0,2,2,0,0.0,0,0,18,3.0,3,3,0,0.0,0,0,6.0,7.16666666667,207,1374,98624,30208,126,0,87616,15552
95,15.8333333333,30,10,105,17.5,37,7,88,14.6666666667,29,9,105,17.5,37,7,65,10.8333333333,25,4,10,1.66666666667,3,0,10,1.66666666667,10,0,1,0.166666666667,1,0,0,0.0,0,0,1,0.166666666667,1,0,1,0.166666666667,1,0,1,0.166666666667,1,0,9746,1624.33333333,3138,619,91852,15308.6666667,37361,481,23,3.83333333333,5,3,89,14.8333333333,33,5,9872,1645.33333333,3138,665,97517,16252.8333333,40109,481,2,0.333333333333,1,0,5,0.833333333333,2,0,127,21.1666666667,126,0,5665,944.166666667,2748,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.333333333333,1,0,22,3.66666666667,5,3,25,4.16666666667,5,3,10,1.66666666667,10,0,1,0.166666666667,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8250,1375.0,1386,1320,591644,98607.3333333,111691,87616,162121,27020.1666667,32841,15733,1501,250.166666667,517,186,18576,3096.0,5869,146,6,1.0,1,1,6,1.0,1,1,1.944,0.324,0.812,0.119,5.777,0.962833333333,2.895,0.115,15637.7,2606.28333333,3357.7,192.8,12154.4,2025.73333333,3348.8,140.4,18417,3069.5,8653,287,84202,14033.6666667,26771,1326,7.87498855591,1.31249809265,1.31249809265,1.31249809265,12,2.0,2,2,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,6.83333333333,1374,1374,134336,35584,38,38,87616,15552
84,16.8,39,10,72,14.4,39,7,79,15.8,38,9,72,14.4,39,7,59,11.8,33,4,8,1.6,3,0,8,1.6,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.4,2,0,0,0.0,0,0,9792,1958.4,3130,665,60926,12185.2,42112,481,20,4.0,5,3,59,11.8,35,5,9792,1958.4,3130,665,60926,12185.2,42112,481,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,3,0.6,3,0,18,3.6,5,3,22,4.4,6,3,8,1.6,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,492101,98420.2,118947,87616,133476,26695.2,32841,15733,1295,259.0,517,183,17514,3502.8,5250,146,5,1.0,1,1,5,1.0,1,1,1.376,0.2752,0.553,0.153,1.421,0.2842,0.646,0.152,2538.4,507.68,1233.3,193.3,2585.2,517.04,1270.4,232.7,22768,4553.6,8065,1803,108695,21739.0,55746,1239,2.25922942162,0.451845884323,0.451845884323,0.451845884323,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,161856,35584,38,38,87616,15552
76,12.6666666667,26,2,106,17.6666666667,44,2,69,11.5,25,0,106,17.6666666667,44,2,48,8.0,18,0,10,1.66666666667,5,0,9,1.5,6,0,3,0.5,2,0,2,0.333333333333,1,0,3,0.5,2,0,4,0.666666666667,1,0,2,0.333333333333,1,0,7941,1323.5,3132,0,82311,13718.5,39381,0,21,3.5,7,0,89,14.8333333333,38,0,10495,1749.16666667,5029,0,97705,16284.1666667,46251,0,4,0.666666666667,2,0,16,2.66666666667,6,0,2555,425.833333333,2428,0,15395,2565.83333333,7712,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,9,1.5,7,0,20,3.33333333333,7,0,24,4.0,6,0,9,1.5,6,0,3,0.5,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8250,1375.0,1386,1320,552591,92098.5,110487,65535,157478,26246.3333333,32925,15552,1306,217.666666667,517,0,10715,1785.83333333,3590,0,5,0.833333333333,1,0,5,0.833333333333,1,0,7.268,1.21133333333,3.193,0.0,9.725,1.62083333333,3.62,0.0,14194.8,2365.8,2956.5,479.5,10106.0,1684.33333333,2960.6,432.5,9122,1520.33333333,5541,0,36644,6107.33333333,14756,0,0.284122467041,0.0473537445068,0.0473537445068,0.0473537445068,12,2.0,2,2,0,0.0,0,0,12,2.0,2,2,0,0.0,0,0,6.0,6.83333333333,1374,1374,134336,35584,0,0,65535,15552
28,3.5,5,3,34,4.25,10,2,13,1.625,3,0,34,4.25,10,2,5,0.625,1,0,4,0.5,2,0,0,0.0,0,0,3,0.375,1,0,0,0.0,0,0,3,0.375,1,0,0,0.0,0,0,3,0.375,1,0,1341,167.625,385,0,10376,1297.0,5079,0,8,1.0,2,0,13,1.625,7,0,2294,286.75,770,0,11388,1423.5,5869,0,12,1.5,2,1,12,1.5,3,0,962,120.25,385,1,1023,127.875,1012,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8,1.0,2,0,5,0.625,2,0,0,0.0,0,0,3,0.375,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1095.0,1460,0,8250,1031.25,1386,0,409965,51245.625,87616,1541,143078,17884.75,28960,83,1341,167.625,385,0,9936,1242.0,5079,0,5,0.625,1,0,5,0.625,1,0,4.135,0.516875,3.195,0.0,2.0,0.25,1.997,0.0,26330.9,3291.3625,4210.2,2648.6,11966.8,1495.85,1998.1,449.8,336,42.0,82,0,3070,383.75,1684,0,24.1119670868,3.01399588585,3.01399588585,3.01399588585,24,3.0,3,3,0,0.0,0,0,24,3.0,3,3,0,0.0,0,0,4.5,5.0,385,1374,87616,28960,0,0,1541,83
77,19.25,39,10,68,17.0,39,7,73,18.25,38,9,68,17.0,39,7,55,13.75,31,6,6,1.5,2,0,10,2.5,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.25,1,0,0,0.0,0,0,10281,2570.25,5081,665,60863,15215.75,42361,5885,18,4.5,7,3,58,14.5,36,6,10281,2570.25,5081,665,60863,15215.75,42361,5885,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.5,2,0,15,3.75,5,3,19,4.75,7,3,10,2.5,10,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5840,1460.0,1460,1460,5478,1369.5,1386,1320,402789,100697.25,116911,94648,100347,25086.75,37190,15733,778,194.5,207,183,13492,3373.0,5079,1374,4,1.0,1,1,4,1.0,1,1,1.255,0.31375,0.531,0.205,1.508,0.377,0.801,0.174,1670.7,417.675,1022.7,146.7,1758.4,439.6,1023.5,181.0,18251,4562.75,7250,2050,93289,23322.25,45707,10671,5.72514820099,1.43128705025,1.43128705025,1.43128705025,4,1.0,1,1,0,0.0,0,0,4,1.0,1,1,0,0.0,0,0,6.0,7.25,1374,1374,150848,41088,53,38,87616,11520
98,16.3333333333,26,11,89,14.8333333333,25,7,92,15.3333333333,25,10,89,14.8333333333,25,7,69,11.5,21,7,12,2.0,3,0,12,2.0,7,0,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,4,0.666666666667,2,0,0,0.0,0,0,10297,1716.16666667,2882,665,67293,11215.5,23177,3536,23,3.83333333333,5,3,71,11.8333333333,21,6,10297,1716.16666667,2882,665,68447,11407.8333333,23177,3536,0,0.0,0,0,1,0.166666666667,1,0,0,0.0,0,0,1154,192.333333333,1154,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,3,0.5,2,0,21,3.5,4,3,28,4.66666666667,6,3,12,2.0,7,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,8760,1460.0,1460,1460,8250,1375.0,1386,1320,584102,97350.3333333,104235,91662,157145,26190.8333333,31984,14778,1150,191.666666667,207,183,17282,2880.33333333,5250,1374,6,1.0,1,1,6,1.0,1,1,2.034,0.339,0.527,0.172,2.517,0.4195,0.905,0.154,4350.1,725.016666667,1003.5,358.8,4462.8,743.8,1044.0,334.8,16266,2711.0,5856,1110,83821,13970.1666667,21975,4689,6.32816362381,1.0546939373,1.0546939373,1.0546939373,6,1.0,1,1,0,0.0,0,0,6,1.0,1,1,0,0.0,0,0,6.0,7.16666666667,1374,1374,134336,35584,53,38,87616,11520
88,12.5714285714,39,1,78,11.1428571429,39,1,83,11.8571428571,38,1,78,11.1428571429,39,1,61,8.71428571429,33,0,11,1.57142857143,3,0,18,2.57142857143,17,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,2,0.285714285714,1,0,0,0.0,0,0,10054,1436.28571429,3127,0,60937,8705.28571429,42123,0,20,2.85714285714,5,0,62,8.85714285714,35,0,10054,1436.28571429,3127,0,61123,8731.85714286,42123,0,0,0.0,0,0,1,0.142857142857,1,0,0,0.0,0,0,186,26.5714285714,186,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.285714285714,2,0,18,2.57142857143,5,0,23,3.28571428571,6,0,18,2.57142857143,17,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1042.85714286,1460,0,6864,980.571428571,1386,0,481014,68716.2857143,107957,83,131039,18719.8571429,33184,1541,1295,185.0,517,0,6849,978.428571429,2943,0,5,0.714285714286,1,0,5,0.714285714286,1,0,1.459,0.208428571429,0.519,0.0,1.739,0.248428571429,0.787,0.0,2787.3,398.185714286,1045.9,161.2,2774.6,396.371428571,1085.7,192.2,21466,3066.57142857,7691,0,97186,13883.7142857,46819,0,0.262722969055,0.0375318527222,0.0375318527222,0.0375318527222,0,0.0,0,0,7,1.0,1,1,0,0.0,0,0,0,0.0,0,0,4.28571428571,5.14285714286,1374,1374,131584,35584,0,0,83,1541
97,19.4,42,12,84,16.8,40,8,92,18.4,41,11,84,16.8,40,8,72,14.4,36,8,10,2.0,4,0,23,4.6,16,0,0,0.0,0,0,5,1.0,2,0,0,0.0,0,0,5,1.0,2,0,0,0.0,0,0,9765,1953.0,2866,665,63979,12795.8,42110,3536,20,4.0,5,3,69,13.8,35,7,9765,1953.0,2866,665,65549,13109.8,42110,3643,0,0.0,0,0,5,1.0,2,0,0,0.0,0,0,1570,314.0,1205,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,4,0.8,3,0,18,3.6,5,3,27,5.4,8,4,23,4.6,16,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,493901,98780.2,113693,93709,126924,25384.8,33007,14778,964,192.8,207,183,14794,2958.8,5250,1374,5,1.0,1,1,5,1.0,1,1,2.169,0.4338,0.758,0.18,3.61,0.722,1.264,0.18,7524.6,1504.92,2705.0,891.6,7951.2,1590.24,2736.8,1067.9,13176,2635.2,4906,604,62456,12491.2,25330,4169,3.90344977379,0.780689954758,0.780689954758,0.780689954758,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,134336,35584,53,38,87616,11520
77,19.25,40,11,72,18.0,44,7,73,18.25,39,10,72,18.0,44,7,53,13.25,29,7,8,2.0,4,0,13,3.25,13,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.25,1,0,0,0.0,0,0,13143,3285.75,8821,665,60686,15171.5,42353,5886,20,5.0,10,3,60,15.0,39,6,13143,3285.75,8821,665,66182,16545.5,47849,5886,0,0.0,0,0,4,1.0,4,0,0,0.0,0,0,5496,1374.0,5496,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.5,2,0,14,3.5,5,3,17,4.25,6,3,13,3.25,13,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5840,1460.0,1460,1460,5478,1369.5,1386,1320,395779,98944.75,110106,95046,106121,26530.25,44058,14778,778,194.5,207,183,10408,2602.0,5079,1012,4,1.0,1,1,4,1.0,1,1,1.086,0.2715,0.533,0.163,3.62,0.905,3.157,0.125,11099.3,2774.825,3442.5,2420.6,10046.0,2511.5,3476.6,1267.7,16009,4002.25,6267,2058,69860,17465.0,19982,12945,0.285099983215,0.0712749958038,0.0712749958038,0.0712749958038,4,1.0,1,1,0,0.0,0,0,4,1.0,1,1,0,0.0,0,0,6.0,7.25,1374,1374,131584,49280,53,38,87616,11520
82,16.4,36,10,75,15.0,39,7,77,15.4,35,9,75,15.0,39,7,57,11.4,30,4,9,1.8,3,0,13,2.6,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,3,0.6,2,0,0,0.0,0,0,10060,2012.0,3132,665,60927,12185.4,42115,481,20,4.0,5,3,61,12.2,35,5,10060,2012.0,3132,665,60927,12185.4,42115,481,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,5,1.0,4,0,18,3.6,5,3,22,4.4,6,3,13,2.6,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,7300,1460.0,1460,1460,6864,1372.8,1386,1320,493358,98671.6,124061,87616,127678,25535.6,32841,14778,1295,259.0,517,183,11762,2352.4,4122,146,5,1.0,1,1,5,1.0,1,1,1.364,0.2728,0.523,0.12,1.668,0.3336,0.861,0.12,2600.5,520.1,1030.5,135.8,2601.1,520.22,1072.0,102.3,23679,4735.8,8346,2578,101441,20288.2,41687,1282,1.56311511993,0.312623023987,0.312623023987,0.312623023987,5,1.0,1,1,0,0.0,0,0,5,1.0,1,1,0,0.0,0,0,6.0,7.2,1374,1374,159104,35584,38,38,87616,11520
